YesText#0,"""ใช่"""
un_010880_title#0,"""Now's Not the Time"""
un_010900_title#0,"""Amduskia's Allure"""
un_010910_title#0,"""Rest is Important!"""
un_010920_title#0,"""All Creatures Great and Small"""
un_012320_title#0,"""The Rampant Dragon of Rumor"""
un_012340_title#0,"""Unnatural Life Form"""
un_012330_title#0,"""A Joining of Cultures"""
un_010870_title#1,"""いまいち興味がわかないね"""
un_010880_title#1,"""話すべきは今ではない"""
un_010900_title#1,"""アムドゥスキアの魅力"""
un_010910_title#1,"""休息は重要だよ？"""
un_010920_title#1,"""生きとし生けるもの"""
un_012320_title#1,"""ウワサの暴走龍"""
un_012340_title#1,"""不自然なる命"""
un_012330_title#1,"""異文化交流"""
un_010640_title#0,"""Research!"""
un_010650_title#0,"""You Know the Six Pillars?"""
un_010660_title#0,"""You Know the Three Victors?"""
un_010670_title#0,"""The Mysterious Power of Photons"""
un_010680_title#0,"""The Link Between Class and Photons"""
un_010690_title#0,"""Gathering Intel"""
un_010700_title#0,"""D-arkers Disposition"""
un_010710_title#0,"""ARKS of Bygone Years"""
un_010720_title#0,"""Watch Out for D-arkers!"""
un_010730_title#0,"""Losing Sight of the Goal"""
un_012280_title#0,"""The Lab's Monstrous Accident!"""
un_012290_title#0,"""The Cheapskate!"""
un_012300_title#0,"""Investigation? No Problem!"""
un_012310_title#0,"""Information, Stat!"""
un_013120_title#0,"""The Festival! Dance Your Cares Away!"""
un_012650_title#0,"""The Right Person in the Right Place!"""
un_010640_title#1,"""調査中！"""
un_010650_title#1,"""六芒均衡って知ってるかい？"""
un_010660_title#1,"""三英雄って知ってるかい？"""
un_010670_title#1,"""ふしぎふかしぎフォトンのちから！"""
un_010680_title#1,"""クラスとフォトンの関係は？"""
un_010690_title#1,"""情報収集まっさい中！"""
un_010700_title#1,"""ダーカーの性質"""
un_010710_title#1,"""むかしむかしのアークスは"""
un_010720_title#1,"""ダーカーはほんとにやっばい！"""
un_010730_title#1,"""手段と目的を見失う"""
un_012280_title#1,"""研究部で大事故でーす！"""
un_012290_title#1,"""げにおそろしきは始末屋！"""
un_012300_title#1,"""調査依頼おまかせあれ！"""
un_012310_title#1,"""依頼情報へいおまち！"""
un_013120_title#1,"""お祭り！息抜き！大騒ぎ！"""
un_012650_title#1,"""適材適所にがんばろう！"""
un_011420_title#0,"""Drawn in by Something"""
un_011500_title#0,"""The Insular Dragorii"""
un_011420_title#1,"""何かに引き寄せられている？"""
un_011500_title#1,"""龍族のしきたり"""
un_010860_title#0,"""What's it to Me?"""
un_011530_title#0,"""The Naberius Warning"""
un_012550_title#0,""" No Need for Despair"""
un_012560_title#0,"""What ARKS is to You..."""
un_013110_title#0,"""A Time to Make Noise"""
un_010860_title#1,"""あたしには関係ないけど"""
un_011530_title#1,"""ナベリウスに対する警告"""
un_012550_title#1,"""絶望はしなくていい"""
un_012560_title#1,"""あなたにとってアークスは……"""
un_013110_title#1,"""騒いでいる場合なのかしら"""
un_011210_title#0,"""About Matoi"""
un_011220_title#0,"""Is Ignorance Bliss?"""
un_011210_title#1,"""マトイについて"""
un_011220_title#1,"""記憶喪失は幸せなこと？"""
un_010780_title#0,"""D-arkers are Dangerous"""
un_010790_title#0,"""More and More D-arkers"""
un_011410_title#0,"""Annihilation of the Famous Team"""
un_010820_title#0,"""It's Too Hot!"""
un_010830_title#0,"""It's Too Cold!"""
un_010800_title#0,"""What Changed Them?"""
un_010810_title#0,"""Level of Caution: Too High?"""
un_012370_title#0,"""Just Who's in Charge?"""
un_013050_title#0,"""Optimism and Pessimism in Moderation"""
un_013060_title#0,"""Secrets of the Organization"""
un_013070_title#0,"""A Very Secret Fellow"""
un_010780_title#1,"""ダーカーは危険なんだよ"""
un_010790_title#1,"""ダーカーが増えてきたねえ"""
un_011410_title#1,"""有名チームの全滅"""
un_010820_title#1,"""あついところは苦手"""
un_010830_title#1,"""さむいところは苦手"""
un_010800_title#1,"""凶暴化の原因は？"""
un_010810_title#1,"""警戒レベルが高すぎる？"""
un_012370_title#1,"""使役者は誰だろうねぇ"""
un_013050_title#1,"""楽観も悲観もほどほどに"""
un_013060_title#1,"""組織に秘密はつきものさ"""
un_013070_title#1,"""秘密の秘密のおにいさん"""
un_010400_title#0,"""The Presence of the ARKS"""
un_010410_title#0,"""A Proud Hunter"""
un_010420_title#0,"""Wizards Can Take a Hike"""
un_010430_title#0,"""A Tough Spot for Hunters"""
un_010440_title#0,"""Forming a Balanced Party"""
un_010450_title#0,"""Watch Out for Wizards"""
un_010460_title#0,"""Unconcealable Indignation"""
un_012580_title#0,"""A Reason for Hiding"""
un_012630_title#0,"""Combat from Here On"""
un_013080_title#0,"""No Ordinary Festival"""
un_010400_title#1,"""アークスがいること"""
un_010410_title#1,"""ハンター至上主義"""
un_010420_title#1,"""フォースなんて大嫌い"""
un_010430_title#1,"""ハンターにとって辛いこと"""
un_010440_title#1,"""バランスのいいパーティーとは"""
un_010450_title#1,"""フォースはあぶなっかしい"""
un_010460_title#1,"""隠せない義憤"""
un_012580_title#1,"""隠されていた理由は"""
un_012630_title#1,"""ここからの戦い方"""
un_013080_title#1,"""ただの祭ではないだろう"""
un_010470_title#0,"""Being an ARKS Operative"""
un_010480_title#0,"""A Wizard Loyalist"""
un_010490_title#0,"""Who Needs Hunters?"""
un_010500_title#0,"""A Tough Spot for Wizards"""
un_010510_title#0,"""A Balanced Party"""
un_010520_title#0,"""Hunters Are Exhausting"""
un_010530_title#0,"""Absurdity's Door"""
un_012570_title#0,"""The Secret's Pretext"""
un_012620_title#0,"""Combat from Now On"""
un_013090_title#0,"""What Shouldn't be an Ordinary Festival"""
un_010470_title#1,"""アークスであること"""
un_010480_title#1,"""フォース至上主義"""
un_010490_title#1,"""ハンターなんて嫌い"""
un_010500_title#1,"""フォースにとって辛いこと"""
un_010510_title#1,"""バランスの良いパーティー"""
un_010520_title#1,"""ハンターと組むと疲れる"""
un_010530_title#1,"""理不尽ではないだろうか"""
un_012570_title#1,"""隠し事の理由は"""
un_012620_title#1,"""これからの戦い方"""
un_013090_title#1,"""ただの祭じゃないはずよ"""
un_010930_title#0,"""The ARKS Way"""
un_010940_title#0,"""Do Not Hesitate"""
un_010950_title#0,"""Reminiscing"""
un_010960_title#0,"""Those Who Stand Above"""
un_010930_title#1,"""アークスとしての心得"""
un_010940_title#1,"""ダーカーには注意せよ"""
un_010950_title#1,"""勝手に懐古"""
un_010960_title#1,"""規格外の存在"""
un_010740_title#0,"""The Word on the Ground"""
un_010760_title#0,"""An Eerie Shadow"""
un_010770_title#0,"""Skills Rock!"""
un_010750_title#0,"""Amazing ARKS"""
un_010740_title#1,"""噂話？\u3000当たり前？"""
un_010760_title#1,"""やっべえ人影じゃん？"""
un_010770_title#1,"""スキルマジすげえって"""
un_010750_title#1,"""すっげえアークスじゃん？"""
un_010540_title#0,"""Risa the Sharpshooter"""
un_010550_title#0,"""Death From Afar"""
un_010560_title#0,"""I Wonder What it's Like...?"""
un_010570_title#0,"""Suffering"""
un_010590_title#0,"""You Have a Death Wish Too?"""
un_010600_title#0,"""Worse than Humans"""
un_010610_title#0,"""Their Feelings"""
un_010620_title#0,"""Don't Look Away"""
un_010630_title#0,"""Why the Encroachers Attack"""
un_012590_title#0,"""Goat of Atonement"""
un_012640_title#0,"""Malaise Amongst the Merriment"""
un_013100_title#0,"""Dancing Buffoon, Trigger Buffoon"""
un_010540_title#1,"""狙撃手リサちゃん"""
un_010550_title#1,"""銃はサイコーですねえ"""
un_010560_title#1,"""人の手応えはどんなもの"""
un_010570_title#1,"""いっぱいいっぱい苦しめないと"""
un_010590_title#1,"""あなたも死にたがり？"""
un_010600_title#1,"""人間よりも嫌いなもの"""
un_010610_title#1,"""物言わぬものの印象"""
un_010620_title#1,"""目を背けてはならない"""
un_010630_title#1,"""侵食者が襲ってくる理由？"""
un_012590_title#1,"""贖罪の山羊"""
un_012640_title#1,"""愉しさの中の違和感"""
un_013100_title#1,"""踊るあほうに撃つあほう"""
un_010840_title#0,"""The Show-Off Pillar"""
un_010850_title#0,"""The Helpful Pillar"""
un_011610_title#0,"""The Lost Pillar"""
un_011620_title#0,"""The Pillar Roams Free"""
un_011630_title#0,"""The Lone Pillar"""
un_011640_title#0,"""The Perfect Pillar"""
un_011650_title#0,"""Pillar in Full Throttle"""
un_012400_title#0,"""Pillar on Patrol"""
un_012410_title#0,"""The Unreasonable Pillar"""
un_013140_title#0,"""The Regretful Pillar"""
un_010840_title#1,"""目立ちたがり六芒均衡"""
un_010850_title#1,"""お悩み相談六芒均衡"""
un_011610_title#1,"""迷子の迷子の六芒均衡"""
un_011620_title#1,"""自由行動六芒均衡"""
un_011630_title#1,"""ひとりぼっちの六芒均衡"""
un_011640_title#1,"""努力はしないぞ六芒均衡"""
un_011650_title#1,"""全力全開六芒均衡"""
un_012400_title#1,"""警戒中だぞ六芒均衡"""
un_012410_title#1,"""理不尽すぎるぞ六芒均衡"""
un_013140_title#1,"""悔しいんだぞ六芒均衡"""
un_011540_title#0,"""Search for the Famous ARKS"""
un_012440_title#0,"""Human Workhorses"""
un_012450_title#0,"""Taking Care of Others' Messes"""
un_012460_title#0,"""I've Heard a Lot About You"""
un_011540_title#1,"""有名アークス、人捜し中"""
un_012440_title#1,"""人使いの荒いことで"""
un_012450_title#1,"""面倒な尻ぬぐい"""
un_012460_title#1,"""あなたの噂を良く聞きます"""
un_011550_title#0,"""Call Me Huey!"""
un_011560_title#0,"""What the Six Pillars Do"""
un_011570_title#0,"""Toning it Down"""
un_011580_title#0,"""Fate is our Master"""
un_011600_title#0,"""Clearly a Bad Influence"""
un_011590_title#0,"""Regius' Anger"""
un_012420_title#0,"""Something's Suspicious!"""
un_012430_title#0,"""To Trust is Your Right!"""
un_013130_title#0,"""There's no Bravado Without \""Brave\"""""
un_011550_title#1,"""オレの名はヒューイ！"""
un_011560_title#1,"""六芒均衡って何するの？"""
un_011570_title#1,"""スタンボイス！"""
un_011580_title#1,"""すべては運命？"""
un_011600_title#1,"""明らかに悪影響"""
un_011590_title#1,"""レギアスに怒られて"""
un_012420_title#1,"""きなくさい予感がする！"""
un_012430_title#1,"""信じるのは己の正義！"""
un_013130_title#1,"""空元気も元気のうち！"""
un_012510_title#0,"""Cheerful Violence is Key!"""
un_012520_title#0,"""Have a good time!"""
un_012510_title#1,"""明るく激しくいきましょう！"""
un_012520_title#1,"""楽しんでいってねっ！"""
un_011180_title#0,"""A Reason for Coming"""
un_011190_title#0,"""Teach Them a Lesson"""
un_011200_title#0,"""Pillar of Confidence"""
un_011180_title#1,"""降りる理由"""
un_011190_title#1,"""身体に教えてやれ"""
un_011200_title#1,"""信望の柱"""
ra_020010_title#0,"""Twelfth Delivery"""
ra_020010_date#0,"""A.P.238/5/1"""
ra_020060_title#0,"""Replacing Zeno"""
ra_020060_date#0,"""A.P.238/5/2"""
ra_020090_title#0,"""The Wandering Theodor"""
ra_020090_date#0,"""A.P.238/5/6"""
ra_020070_title#0,"""Nauseating Natives"""
ra_020070_date#0,"""A.P.238/5/7"""
ra_020075_title#0,"""Nonchalant Solicitude"""
ra_020075_date#0,"""A.P.238/5/8"""
ra_020080_title#0,"""If I Can Just Get Through to Them"""
ra_020080_date#0,"""A.P.238/5/9"""
ra_020095_title#0,"""A Strange Presence"""
ra_020095_date#0,"""A.P.238/5/9"""
st_020010_title#0,"""Demanding a Searcher"""
st_020010_date#0,"""A.P.238/5/10/13:00"""
st_020020_title#0,"""A Familiar Meddlesomeness"""
st_020020_date#0,"""A.P.238/5/10/14:00"""
st_020050_title#0,"""Kill All the D-arkers"""
st_020050_date#0,"""A.P.238/5/10/14:00"""
st_020030_title#0,"""Mutual Trust"""
st_020030_date#0,"""A.P.238/5/10/15:00"""
st_020040_title#0,"""When it Must Be Done"""
st_020040_date#0,"""A.P.238/5/10/16:00"""
st_020045_title#0,"""Appreciation Without Naivete"""
st_020045_date#0,"""A.P.238/5/10/17:00"""
st_020060_title#0,"""Why Can't I Meet Her?"""
st_020060_date#0,"""A.P.238/5/10/18:00"""
st_020070_title#0,"""It's The Mission of ARKS"""
st_020070_date#0,"""A.P.238/5/10/19:00"""
st_020080_title#0,"""Imagining Her Smile"""
st_020080_date#0,"""A.P.238/5/10/20:00"""
ra_020010_title#1,"""１２枚目の受け渡し"""
ra_020010_date#1,"""A.P.238/5/1"""
ra_020060_title#1,"""ゼノのかわりになるために"""
ra_020060_date#1,"""A.P.238/5/2"""
ra_020090_title#1,"""放浪中のテオドール"""
ra_020090_date#1,"""A.P.238/5/6"""
ra_020070_title#1,"""気持ち悪い原生住民"""
ra_020070_date#1,"""A.P.238/5/7"""
ra_020075_title#1,"""さりげない気遣い"""
ra_020075_date#1,"""A.P.238/5/8"""
ra_020080_title#1,"""話が通じるだけマシ"""
ra_020080_date#1,"""A.P.238/5/9"""
ra_020095_title#1,"""ヘンな気配"""
ra_020095_date#1,"""A.P.238/5/9"""
st_020010_title#1,"""探し人を求めて"""
st_020010_date#1,"""A.P.238/5/10/13:00"""
st_020020_title#1,"""よく似たおせっかい"""
st_020020_date#1,"""A.P.238/5/10/14:00"""
st_020050_title#1,"""ダーカーは全て殺しましょう"""
st_020050_date#1,"""A.P.238/5/10/14:00"""
st_020030_title#1,"""お互いへの信頼"""
st_020030_date#1,"""A.P.238/5/10/15:00"""
st_020040_title#1,"""やらねばならないとき"""
st_020040_date#1,"""A.P.238/5/10/16:00"""
st_020045_title#1,"""素直じゃない感謝"""
st_020045_date#1,"""A.P.238/5/10/17:00"""
st_020060_title#1,"""どうして彼女に会えないのか"""
st_020060_date#1,"""A.P.238/5/10/18:00"""
st_020070_title#1,"""アークスの使命だから"""
st_020070_date#1,"""A.P.238/5/10/19:00"""
st_020080_title#1,"""彼女の笑顔を想う"""
st_020080_date#1,"""A.P.238/5/10/20:00"""
ra_020020_title#0,"""Thirteenth Delivery"""
ra_020020_date#0,"""A.P.238/5/11"""
ra_020100_title#0,"""Odd Jobs Aplenty"""
ra_020100_date#0,"""A.P.238/5/13"""
ra_020110_title#0,"""Aki, Alone"""
ra_020110_date#0,"""A.P.238/5/15"""
ra_020120_title#0,"""When the Flesh Dies, the Soul Flies"""
ra_020120_date#0,"""A.P.238/5/17"""
ra_020130_title#0,"""The Newest Spirit of All"""
ra_020130_date#0,"""A.P.238/5/19"""
ra_020140_title#0,"""One-Sided Wish"""
ra_020140_date#0,"""A.P.238/5/19"""
ra_020150_title#0,"""Accompanying Wishes to the Sanctuary"""
ra_020150_date#0,"""A.P.238/5/22"""
st_020105_title#0,"""A Strange Sensation"""
st_020105_date#0,"""A.P.238/5/25"""
st_020170_title#0,"""Serah's Guidance"""
st_020170_date#0,"""A.P.238/5/25/10:00"""
st_020180_title#0,"""True Identity of Those Who Wait"""
st_020180_date#0,"""A.P.238/5/25/10:30"""
st_020190_title#0,"""Serah's Pranks"""
st_020190_date#0,"""A.P.238/5/25/11:00"""
st_020110_title#0,"""Rela's Demand"""
st_020110_date#0,"""A.P.238/5/25/11:30"""
st_020195_title#0,"""Xiao"""
st_020195_date#0,"""A.P.238/5/25/11:30"""
st_020120_title#0,"""Aki and Kuhna's Relationship"""
st_020120_date#0,"""A.P.238/5/25/12:00"""
st_020130_title#0,"""No Atonement"""
st_020130_date#0,"""A.P.238/5/25/12:30"""
st_020140_title#0,"""Don't Avert your Eyes!"""
st_020140_date#0,"""A.P.238/5/25/13:00"""
st_020150_title#0,"""In The Midst of Reincarnation"""
st_020150_date#0,"""A.P.238/5/25/13:30"""
st_020160_title#0,"""Live While Laughing"""
st_020160_date#0,"""A.P.238/5/25/14:00"""
st_020198_title#0,"""Begin The Transformation"""
st_020198_date#0,"""A.P.238/4/1"""
st_020200_title#0,"""We've Come to Change History"""
st_020200_date#0,"""A.P.238/4/1/12:10"""
st_020210_title#0,"""Managing Goals"""
st_020210_date#0,"""A.P.238/4/1/12:20"""
st_020220_title#0,"""An Urge to Kill Not Felt In 40 Years"""
st_020220_date#0,"""A.P.238/4/1/12:30"""
st_020230_title#0,"""Attenuating [The Elder]"""
st_020230_date#0,"""A.P.238/4/1/12:50"""
st_020240_title#0,"""Zeno's Promise"""
st_020240_date#0,"""A.P.238/4/1/13:10"""
ra_020020_title#1,"""13枚目の受け渡し"""
ra_020020_date#1,"""A.P.238/5/11"""
ra_020100_title#1,"""雑用に東奔西走"""
ra_020100_date#1,"""A.P.238/5/13"""
ra_020110_title#1,"""一人のアキ"""
ra_020110_date#1,"""A.P.238/5/15"""
ra_020120_title#1,"""肉体の死、魂の巡り"""
ra_020120_date#1,"""A.P.238/5/17"""
ra_020130_title#1,"""もっとも新しき魂！"""
ra_020130_date#1,"""A.P.238/5/19"""
ra_020140_title#1,"""一方的なお願い"""
ra_020140_date#1,"""A.P.238/5/19"""
ra_020150_title#1,"""龍祭壇への同行願い"""
ra_020150_date#1,"""A.P.238/5/22"""
st_020105_title#1,"""あいまいな感覚"""
st_020105_date#1,"""A.P.238/5/25"""
st_020170_title#1,"""サラの先導"""
st_020170_date#1,"""A.P.238/5/25/10:00"""
st_020180_title#1,"""待ち人の正体"""
st_020180_date#1,"""A.P.238/5/25/10:30"""
st_020190_title#1,"""サラのいたずら"""
st_020190_date#1,"""A.P.238/5/25/11:00"""
st_020110_title#1,"""レラの要請"""
st_020110_date#1,"""A.P.238/5/25/11:30"""
st_020195_title#1,"""シャオ"""
st_020195_date#1,"""A.P.238/5/25/11:30"""
st_020120_title#1,"""アキとクーナの関係"""
st_020120_date#1,"""A.P.238/5/25/12:00"""
st_020130_title#1,"""贖罪にもならない"""
st_020130_date#1,"""A.P.238/5/25/12:30"""
st_020140_title#1,"""目を逸らすな！"""
st_020140_date#1,"""A.P.238/5/25/13:00"""
st_020150_title#1,"""輪廻の中心"""
st_020150_date#1,"""A.P.238/5/25/13:30"""
st_020160_title#1,"""笑って生きろ"""
st_020160_date#1,"""A.P.238/5/25/14:00"""
st_020198_title#1,"""改変を始めよう"""
st_020198_date#1,"""A.P.238/4/1"""
st_020200_title#1,"""歴史を変えに来た"""
st_020200_date#1,"""A.P.238/4/1/12:10"""
st_020210_title#1,"""目的の整理"""
st_020210_date#1,"""A.P.238/4/1/12:20"""
st_020220_title#1,"""４０年ぶりの殺意"""
st_020220_date#1,"""A.P.238/4/1/12:30"""
st_020230_title#1,"""【巨躯】の減衰"""
st_020230_date#1,"""A.P.238/4/1/12:50"""
st_020240_title#1,"""ゼノとの約束"""
st_020240_date#1,"""A.P.238/4/1/13:10"""
ra_020030_title#0,"""Fourteenth Delivery"""
ra_020030_date#0,"""A.P.238/5/27"""
ra_020300_title#0,"""The Lagomite Den"""
ra_020300_date#0,"""A.P.238/6/1"""
ra_020310_title#0,"""Maria on Patrol"""
ra_020310_date#0,"""A.P.238/6/2"""
ra_020340_title#0,"""A Sample of Justice"""
ra_020340_date#0,"""A.P.238/6/3"""
ra_020350_title#0,"""An Odd Feeling..."""
ra_020350_date#0,"""A.P.238/6/3"""
ra_020320_title#0,"""Fourier's Invitation"""
ra_020320_date#0,"""A.P.238/6/4"""
ra_020330_title#0,"""Afin's Worries"""
ra_020330_date#0,"""A.P.238/6/5"""
st_020300_title#0,"""Go on Ahead Shadow"""
st_020300_date#0,"""A.P.238/6/10"""
st_020310_title#0,"""Patrolling with Fourier"""
st_020310_date#0,"""A.P.238/6/10/10:00"""
st_020360_title#0,"""Afin in Pursuit"""
st_020360_date#0,"""A.P.238/6/10/10:10"""
st_020320_title#0,"""A Fellow Traveller on The Road"""
st_020320_date#0,"""A.P.238/6/10/10:20"""
st_020330_title#0,"""Maria's Premonition"""
st_020330_date#0,"""A.P.238/6/10/10:40"""
st_020370_title#0,"""No One Remembers"""
st_020370_date#0,"""A.P.238/6/10/10:40"""
st_020340_title#0,"""There's No Way One would Know"""
st_020340_date#0,"""A.P.238/6/10/11:00"""
st_020380_title#0,"""Afin and Apprentice"""
st_020380_date#0,"""A.P.238/6/10/11:10"""
st_020350_title#0,"""The One Who Decides For You is You"""
st_020350_date#0,"""A.P.238/6/10/11:30"""
st_020390_title#0,"""I Don't Want to Give Up, But"""
st_020390_date#0,"""A.P.238/6/10/11:30"""
ra_020030_title#1,"""１４枚目の受け渡し"""
ra_020030_date#1,"""A.P.238/5/27"""
ra_020300_title#1,"""リリーパ族の住処"""
ra_020300_date#1,"""A.P.238/6/1"""
ra_020310_title#1,"""警らするマリア"""
ra_020310_date#1,"""A.P.238/6/2"""
ra_020340_title#1,"""正しさの見本として"""
ra_020340_date#1,"""A.P.238/6/3"""
ra_020350_title#1,"""おかしいと思うから……"""
ra_020350_date#1,"""A.P.238/6/3"""
ra_020320_title#1,"""フーリエからの誘い"""
ra_020320_date#1,"""A.P.238/6/4"""
ra_020330_title#1,"""アフィンの悩み事は"""
ra_020330_date#1,"""A.P.238/6/5"""
st_020300_title#1,"""先行く人影"""
st_020300_date#1,"""A.P.238/6/10"""
st_020310_title#1,"""フーリエとの警ら"""
st_020310_date#1,"""A.P.238/6/10/10:00"""
st_020360_title#1,"""追跡中のアフィン"""
st_020360_date#1,"""A.P.238/6/10/10:10"""
st_020320_title#1,"""旅は道連れ"""
st_020320_date#1,"""A.P.238/6/10/10:20"""
st_020330_title#1,"""マリアの予感"""
st_020330_date#1,"""A.P.238/6/10/10:40"""
st_020370_title#1,"""誰も覚えていない"""
st_020370_date#1,"""A.P.238/6/10/10:40"""
st_020340_title#1,"""わかりあえるはずはない"""
st_020340_date#1,"""A.P.238/6/10/11:00"""
st_020380_title#1,"""アフィンと【若人】"""
st_020380_date#1,"""A.P.238/6/10/11:10"""
st_020350_title#1,"""自分のことを決めるのは自分"""
st_020350_date#1,"""A.P.238/6/10/11:30"""
st_020390_title#1,"""諦めたくないけど"""
st_020390_date#1,"""A.P.238/6/10/11:30"""
st_020250_title#0,"""Suspicious  Melfon"""
st_020250_date#0,"""A.P.238/6/13/10:00"""
st_020260_title#0,"""The One Destroyed is I"""
st_020260_date#0,"""A.P.238/6/13/10:30"""
st_020270_title#0,"""Like My Sister"""
st_020270_date#0,"""A.P.238/6/13/11:00"""
st_020280_title#0,"""Don't Call My Name Any Longer"""
st_020280_date#0,"""A.P.238/6/13/11:30"""
st_020290_title#0,"""Return That Person to Me!"""
st_020290_date#0,"""A.P.238/6/13/12:00"""
st_020293_title#0,"""If You Demand It, Take It by Force"""
st_020293_date#0,"""A.P.238/6/13/12:30"""
st_020296_title#0,"""My True Name"""
st_020296_date#0,"""A.P.238/6/13/12:40"""
ra_020040_title#0,"""Fifteenth Delivery"""
ra_020040_date#0,"""A.P.238/6/12"""
ra_020400_title#0,"""Almost Came to Blows"""
ra_020400_date#0,"""A.P.238/6/15"""
ra_020440_title#0,"""Perhaps This is Classified?"""
ra_020440_date#0,"""A.P.238/6/20"""
ra_020420_title#0,"""Thinking of Him"""
ra_020420_date#0,"""A.P.238/6/23"""
ra_020410_title#0,"""Still Can't Capture it Here"""
ra_020410_date#0,"""A.P.238/6/24"""
ra_020430_title#0,"""Honesty and Restraint"""
ra_020430_date#0,"""A.P.238/6/26"""
st_020400_title#0,"""Who will You Join With?"""
st_020400_date#0,"""A.P.238/6/28"""
st_020450_title#0,"""You're a Friendly Sort"""
st_020450_date#0,"""A.P.238/6/28/9:30"""
st_020460_title#0,"""Sarah in Fright"""
st_020460_date#0,"""A.P.238/6/28/10:00"""
st_020470_title#0,"""No Good At Communication?"""
st_020470_date#0,"""A.P.238/6/28/10:30"""
st_020480_title#0,"""Unintelligible Research"""
st_020480_date#0,"""A.P.238/6/28/11:00"""
st_020490_title#0,"""Gap in Touch"""
st_020490_date#0,"""A.P.238/6/28/11:30"""
st_020410_title#0,"""Cabracan's Directions"""
st_020410_date#0,"""A.P.238/6/28/11:30"""
st_020420_title#0,"""Irresponsible Memories"""
st_020420_date#0,"""A.P.238/6/28/12:00"""
st_020430_title#0,"""It's Nothing Not to Speak Of"""
st_020430_date#0,"""A.P.238/6/28/12:30"""
st_020440_title#0,"""Endless Tremors"""
st_020440_date#0,"""A.P.238/6/28/13:00"""
st_020250_title#1,"""胡乱なメルフォンシーナ"""
st_020250_date#1,"""A.P.238/6/13/10:00"""
st_020260_title#1,"""壊したのは私"""
st_020260_date#1,"""A.P.238/6/13/10:30"""
st_020270_title#1,"""姉さんのように"""
st_020270_date#1,"""A.P.238/6/13/11:00"""
st_020280_title#1,"""名前はもう呼ばれない"""
st_020280_date#1,"""A.P.238/6/13/11:30"""
st_020290_title#1,"""あの人を返せ！"""
st_020290_date#1,"""A.P.238/6/13/12:00"""
st_020293_title#1,"""求めるなら奪い取れ"""
st_020293_date#1,"""A.P.238/6/13/12:30"""
st_020296_title#1,"""私の本当の名"""
st_020296_date#1,"""A.P.238/6/13/12:40"""
ra_020040_title#1,"""１５枚目の受け渡し"""
ra_020040_date#1,"""A.P.238/6/12"""
ra_020400_title#1,"""喧嘩するほど"""
ra_020400_date#1,"""A.P.238/6/15"""
ra_020440_title#1,"""これは機密なのかな？"""
ra_020440_date#1,"""A.P.238/6/20"""
ra_020420_title#1,"""彼を想う"""
ra_020420_date#1,"""A.P.238/6/23"""
ra_020410_title#1,"""ここではまだ掴めない"""
ra_020410_date#1,"""A.P.238/6/24"""
ra_020430_title#1,"""本音と建前"""
ra_020430_date#1,"""A.P.238/6/26"""
st_020400_title#1,"""どちらと合流するか"""
st_020400_date#1,"""A.P.238/6/28"""
st_020450_title#1,"""貴方はお人好し"""
st_020450_date#1,"""A.P.238/6/28/9:30"""
st_020460_title#1,"""驚愕するサラ"""
st_020460_date#1,"""A.P.238/6/28/10:00"""
st_020470_title#1,"""コミュニケーション下手？"""
st_020470_date#1,"""A.P.238/6/28/10:30"""
st_020480_title#1,"""理解不能の研究"""
st_020480_date#1,"""A.P.238/6/28/11:00"""
st_020490_title#1,"""タッチの差"""
st_020490_date#1,"""A.P.238/6/28/11:30"""
st_020410_title#1,"""カブラカンの道案内"""
st_020410_date#1,"""A.P.238/6/28/11:30"""
st_020420_title#1,"""無責任な記憶"""
st_020420_date#1,"""A.P.238/6/28/12:00"""
st_020430_title#1,"""言わんこっちゃない"""
st_020430_date#1,"""A.P.238/6/28/12:30"""
st_020440_title#1,"""止まらない震え"""
st_020440_date#1,"""A.P.238/6/28/13:00"""
ra_020050_title#0,"""Sixteenth Delivery"""
ra_020050_date#0,"""A.P.238/6/29"""
ra_020500_title#0,"""Information That Can't be Grasped"""
ra_020500_date#0,"""A.P.238/7/1"""
ra_020510_title#0,"""Details on Information Blockade"""
ra_020510_date#0,"""A.P.238/7/2"""
ra_020520_title#0,"""Things That Can and Can't Be Said"""
ra_020520_date#0,"""A.P.238/7/3"""
st_020510_title#0,"""Self-Conscious Historical Change"""
st_020510_date#0,"""A.P.238/3/31/12:40"""
st_020520_title#0,"""Blame the D-arkers"""
st_020520_date#0,"""A.P.238/3/31/13:00"""
st_020530_title#0,"""The Return Cannot Happen"""
st_020530_date#0,"""A.P.238/3/31/13:30"""
st_020540_title#0,"""People are Amazing"""
st_020540_date#0,"""A.P.238/3/31/14:00"""
ra_020530_title#0,"""Whatever Happens"""
ra_020530_date#0,"""A.P.238/7/6"""
ra_020540_title#0,"""Settlement"""
ra_020540_date#0,"""A.P.238/7/7"""
st_020600_title#0,"""Events Have Been Set in Motion"""
st_020600_date#0,"""A.P.238/7/7/8:30"""
st_020610_title#0,"""Obliterate the Rebels!"""
st_020610_date#0,"""A.P.238/7/7/9:00"""
st_020620_title#0,"""Absolute Orders"""
st_020620_date#0,"""A.P.238/7/7/9:20"""
st_020630_title#0,"""These Orders are Unacceptable"""
st_020630_date#0,"""A.P.238/7/7/9:40"""
st_020640_title#0,"""Even-Numbered Duties"""
st_020640_date#0,"""A.P.238/7/7/10:00"""
st_020650_title#0,"""Three Victors Who Stand Defiant"""
